    0.0443  -52.8308
    0.0517  -52.8306
    0.0591  -52.8303
    0.0665  -52.8300
    0.0738  -52.8297
    0.0812  -52.8294
    0.0886  -52.8291
    0.0960  -52.8286
    0.1034  -52.8282
    0.1108  -52.8277
    0.1182  -52.8271
    0.1255  -52.8266
    0.1329  -52.8262
    0.1403  -52.8256
    0.1477  -52.8250
    0.1551  -52.8244
    0.1624  -52.8239
    0.1698  -52.8233
    0.1772  -52.8228
    0.1846  -52.8222
    0.1920  -52.8217
    0.1994  -52.8211
    0.2068  -52.8203
    0.2142  -52.8195
    0.2215  -52.8189
    0.2289  -52.8182
    0.2363  -52.8176
    0.2437  -52.8171
    0.2511  -52.8171
    0.2585  -52.8171
    0.2659  -52.8171
    0.2732  -52.8171
    0.2806  -52.8171
    0.2880  -52.8173
    0.2954  -52.8173
    0.3028  -52.8174
    0.3101  -52.8174
    0.3175  -52.8177
    0.3249  -52.8176
    0.3323  -52.8176
    0.3397  -52.8176
    0.3471  -52.8176
    0.3545  -52.8176
    0.3619  -52.8174
    0.3692  -52.8175
    0.3766  -52.8176
    0.3840  -52.8175
    0.3914  -52.8177
    0.3988  -52.8177
    0.4062  -52.8178
    0.4135  -52.8179
    0.4209  -52.8179
    0.4283  -52.8179
    0.4357  -52.8178
    0.4431  -52.8178
    0.4504  -52.8177
    0.4578  -52.8177
    0.4652  -52.8178
    0.4726  -52.8179
    0.4800  -52.8180
    0.4874  -52.8180
    0.4947  -52.8180
    0.5021  -52.8180
    0.5094  -52.8179
    0.5168  -52.8176
    0.5241  -52.8175
    0.5315  -52.8174
    0.5389  -52.8175
    0.5462  -52.8177
    0.5535  -52.8180
    0.5609  -52.8183
    0.5683  -52.8186
    0.5756  -52.8189
    0.5829  -52.8191
    0.5903  -52.8194
    0.5977  -52.8201
    0.6050  -52.8205
    0.6123  -52.8211
    0.6197  -52.8215
    0.6271  -52.8222
    0.6344  -52.8227
    0.6417  -52.8232
    0.6491  -52.8236
    0.6565  -52.8240
    0.6638  -52.8246
    0.6711  -52.8251
    0.6785  -52.8256
    0.6859  -52.8260
    0.6932  -52.8263
    0.7005  -52.8265
    0.7079  -52.8272
    0.7153  -52.8277
    0.7226  -52.8281
    0.7299  -52.8285
    0.7373  -52.8289
    0.7447  -52.8290
    0.7520  -52.8293
    0.7594  -52.8296
    0.7667  -52.8299
    0.7741  -52.8303
    0.7814  -52.8305
    0.7888  -52.8309
    0.7961  -52.8309
    0.8035  -52.8313
    0.8108  -52.8314
    0.8182  -52.8315
    0.8255  -52.8316
    0.8329  -52.8316
    0.8402  -52.8315
    0.8474  -52.8315
    0.8547  -52.8315
    0.8620  -52.8316
    0.8692  -52.8316
    0.8765  -52.8314
    0.8837  -52.8317
    0.8910  -52.8317
    0.8983  -52.8317
    0.9055  -52.8312
    0.9128  -52.8309
